sr_no,restaurant_name,restaurant_url,menu_type,section,name,description,price
9165,Saratoga City Tavern,https://www.saratogaspringsmenus.com/saratoga_city_tavern_menu.pdf,,Quesadillas,JHM3,"Steak, cheese, mushrooms",$9
9166,Saratoga City Tavern,https://www.saratogaspringsmenus.com/saratoga_city_tavern_menu.pdf,,Quesadillas,SNAKE,"Cheese, chicken, bacon, ranch",$9
9167,Saratoga City Tavern,https://www.saratogaspringsmenus.com/saratoga_city_tavern_menu.pdf,,Quesadillas,PULLED PORK,"Pulled Pork, cheese, bbq sauce, tomato",$10
9168,Saratoga City Tavern,https://www.saratogaspringsmenus.com/saratoga_city_tavern_menu.pdf,,Quesadillas,THE PISTOL,"Cheese, broccoli, chicken, feta",$9
9169,Saratoga City Tavern,https://www.saratogaspringsmenus.com/saratoga_city_tavern_menu.pdf,,Quesadillas,HOMETOWN,"Chicken, cheese, buffalo sauce, blue cheese or ranch",$9
9170,Saratoga City Tavern,https://www.saratogaspringsmenus.com/saratoga_city_tavern_menu.pdf,,Quesadillas,MRS. JETER,"Roasted peppers, goat cheese, mozzarella, tomatoes, olives",$9
9171,Saratoga City Tavern,https://www.saratogaspringsmenus.com/saratoga_city_tavern_menu.pdf,,Quesadillas,THE AJ,"Corned beef, sauerkraut, swiss, Russian",$9
9172,Saratoga City Tavern,https://www.saratogaspringsmenus.com/saratoga_city_tavern_menu.pdf,,Quesadillas,"THE ""151""","Chicken, cheese, bacon, pineapple, bbq sauce",$9
9173,Saratoga City Tavern,https://www.saratogaspringsmenus.com/saratoga_city_tavern_menu.pdf,,Quesadillas,KATHY M,"Apples, caramel sauce, cinnamon, sugar",$8
9174,Saratoga City Tavern,https://www.saratogaspringsmenus.com/saratoga_city_tavern_menu.pdf,,Quesadillas,THE BELLA,Chicken parmesan in a dilla,$8
9175,Saratoga City Tavern,https://www.saratogaspringsmenus.com/saratoga_city_tavern_menu.pdf,,Quesadillas,WANDILLA,"Taco meat, cheese, tomato, lettuce",$7
9176,Saratoga City Tavern,https://www.saratogaspringsmenus.com/saratoga_city_tavern_menu.pdf,,Quesadillas,THE J-BONE,"Gorgonzola, mozzarella, garlic, sausage",$8
9177,Saratoga City Tavern,https://www.saratogaspringsmenus.com/saratoga_city_tavern_menu.pdf,,Quesadillas,LOM,Chicken salad and cheese,$8
9178,Saratoga City Tavern,https://www.saratogaspringsmenus.com/saratoga_city_tavern_menu.pdf,,Quesadillas,AAAMANDAAA,"Chicken, avocado, black beans, bacon, cheese",$9
9179,Saratoga City Tavern,https://www.saratogaspringsmenus.com/saratoga_city_tavern_menu.pdf,,Quesadillas,THE HAWAIIAN,"Ham, pineapple, mozzarella",$8
9180,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - SWEETS & TREATS,,The Eddie M (V),"Two fried eggs stacked with American cheese on a Kaiser roll.Add Ham, Bacon or Sausage +",$3.00
9181,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - SWEETS & TREATS,,The Jim Dandy,"Two eggs, American cheese, sausage, bacon and ham on a Kaiser Roll.",$13.99
9182,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - SWEETS & TREATS,,The Henry Street (V),"Two eggs, cheddar cheese, hash browns, caramelized onions, and sour cream on a white wrap.Add Ham, Bacon or Sausage +",$3.00
9183,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - SWEETS & TREATS,,Breakfast Burrito (V),"Large wheat or white wrap loaded with fried eggs, hash browns, salsa, sour cream, and cheddar cheeseAdd Ham, Bacon or Sausage +",$3.00
9184,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - SWEETS & TREATS,,Grilled Scone and Eggs,"Two over easy eggs served open-faced over a grilled jalapeño cheddar scone topped with crumbled bacon, cheddar and scallions.",$13.99
9185,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - SWEETS & TREATS,,The Rocket (V),"Two fried eggs, cheddar cheese, sautéed arugula, and tomato.",$10.99
9186,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - SWEETS & TREATS,,Avocado Toast (V),Toasted,$7
9187,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - SWEETS & TREATS,,Cinnamon French Toast (V),Two slices of our cinnamon bread with maple syrup and butter.,$12.99
9188,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - COLD SANDWICHES,,The Congress Park,Cranberry walnut chicken salad with iceberg lettuce.,$14.99
9189,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - COLD SANDWICHES,,The Hathorn,Bacon with lettuce and tomato and fresh avocado.Add turkey +,$2.50
9190,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - COLD SANDWICHES,,The Broadway,"Roasted turkey, cheddar cheese, sliced apples, arugula, and cranberry spread.",$14.99
9191,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - GRILLED SANDWICHES,,The Thoroughbred,"Grilled chicken with mozzarella cheese, roasted red peppers, and garlic mayonnaise.",$14.99
9192,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - GRILLED SANDWICHES,,The Yaddo,"Turkey, bacon, cheddar cheese, spinach, chipotle ranch.",$14.99
9193,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - GRILLED SANDWICHES,,The Rachel,"Turkey, Swiss cheese, Russian dressing and house-made coleslaw on grilled sourdough.",$14.99
9194,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - GRILLED SANDWICHES,,The Union,"Ham, cheddar cheese, apples, caramelized onions, cranberry mayo.",$14.99
9195,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - GRILLED SANDWICHES,,The Whitney (V),"Fresh mozzarella, tomato, spinach, pesto, balsamic reduction, on grilled sourdough.",$14.99
9196,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - GRILLED SANDWICHES,,Four-Cheese Grilled Cheese (V),"Gouda, gruyere, fontina and parmesan.Add tomato +",$0.99
9197,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - SALAD,,Chicken Lisa,"Our cranberry walnut chicken salad on top of a bed of greens sprinkled with toasted walnuts, dried cranberries and balsamic drizzle.",$14.99
9198,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - SALAD,,Harvest Salad (V),"Spring mix, tomatoes, cucumbers, apples, dried cranberries, toasted walnuts balsamic vinaigrette.Add grilled chicken +",$3.99
9199,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - COFFEE,,Hot Coffee,,$3.00
9200,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - COFFEE,,Iced Coffee,,$3.75
9201,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - COFFEE,,Cappuccino,,$5.25
9202,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - COFFEE,,Americano,,$3.25
9203,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - COFFEE,,Cortado,,$3.50
9204,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - COFFEE,,Espresso Shot,,$2.75
9205,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - LATTE,,Traditional,,$5.25
9206,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - LATTE,,Mocha,,$5.75
9207,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - LATTE,,Carmel,,$5.75
9208,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - LATTE,,Chai,,$3.25
9209,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - LATTE,,Iced Chai Latte,,$6.25
9210,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - LATTE,,Matcha Latte,,$5.25
9211,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - LATTE,,Iced Matcha Latte,,$6.25
9212,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - TEA,,Hot Tea,Organic English BreakfastEarl Grey SupremeMint VerbanaDecaf CeylonCoconut Green Tea,$2.25
9213,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - TEA,,Bread Basket Fresh Brewed Iced Tea,BlackTropical GreenRaspberry,$3.99
9214,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - BAKERY,,"Two fried eggs stacked with American cheese on a Kaiser roll.Add Ham, Bacon or Sausage +$3.00",,$8.99
9215,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - BAKERY,,"Two eggs, American cheese, sausage, bacon and ham on a Kaiser Roll.",,$13.99
9216,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - BAKERY,,"Two eggs, cheddar cheese, hash browns, caramelized onions, and sour cream on a white wrap.Add Ham, Bacon or Sausage +$3.00",,$11.99
9217,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - BAKERY,,"Large wheat or white wrap loaded with fried eggs, hash browns, salsa, sour cream, and cheddar cheeseAdd Ham, Bacon or Sausage +$3.00",,$11.99
9218,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - BAKERY,,"Two over easy eggs served open-faced over a grilled jalapeño cheddar scone topped with crumbled bacon, cheddar and scallions.",,$13.99
9219,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - BAKERY,,"Two fried eggs, cheddar cheese, sautéed arugula, and tomato.",,$10.99
9220,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - BAKERY,,"Toasted 7-Grain bread with olive oil, Everything Bagel Seasoning, avocado, tomato, and cucumber.",,$12.99
9221,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - BAKERY,,Two slices of our cinnamon bread with maple syrup and butter.,,$12.99
9222,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - SIDES,,"Bacon, Sausage, or Ham$3.99Hash Browns$4.99Loaded Hash Browns$8.99Topped with melted cheese, bacon, scallions, sour creamPlain or Everything Bagel$2.99Add cream cheese +",,$1.00
9223,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - BAKERY,,Cranberry walnut chicken salad with iceberg lettuce.,,$14.99
9224,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - BAKERY,,Bacon with lettuce and tomato and fresh avocado.Add turkey +$2.50,,$14.99
9225,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - BAKERY,,"Roasted turkey, cheddar cheese, sliced apples, arugula, and cranberry spread.",,$14.99
9226,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - BAKERY,,"Grilled chicken with mozzarella cheese, roasted red peppers, and garlic mayonnaise.",,$14.99
9227,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - BAKERY,,"Turkey, bacon, cheddar cheese, spinach, chipotle ranch.",,$14.99
9228,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - BAKERY,,"Turkey, Swiss cheese, Russian dressing and house-made coleslaw on grilled sourdough.",,$14.99
9229,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - BAKERY,,"Ham, cheddar cheese, apples, caramelized onions, cranberry mayo.",,$14.99
9230,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - BAKERY,,"Fresh mozzarella, tomato, spinach, pesto, balsamic reduction, on grilled sourdough.",,$14.99
9231,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - BAKERY,,"Gouda, gruyere, fontina and parmesan.Add tomato +$0.99Add bacon +$1.99Add grilled chicken or turkey +$2.99",,$12.99
9232,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - BAKERY,,"Our cranberry walnut chicken salad on top of a bed of greens sprinkled with toasted walnuts, dried cranberries and balsamic drizzle.",,$14.99
9233,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - BAKERY,,"Spring mix, tomatoes, cucumbers, apples, dried cranberries, toasted walnuts balsamic vinaigrette.Add grilled chicken +$3.99Add chicken salad +$3.99",,$12.99
9234,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - BAKERY,,"We have many housemade and hearty soups to enjoy.Our soups change daily, so come back and try something new!Bowl $6.99Quarts $13.99Add soup to any sandwich or salad +",,$4.99
9235,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - BAKERY,,Add flavor shot +$0.50Substitute non-dairy milk +,,$0.75
9236,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - BAKERY,,$3.00 /,,$3.50
9237,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - BAKERY,,$5.25 /,,$6.25
9238,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - BAKERY,,$3.25 /,,$4.00
9239,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - BAKERY,,$3.50 /,,$5.50
9240,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - BAKERY,,$5.75 /,,$6.75
9241,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - BAKERY,,Organic English BreakfastEarl Grey SupremeMint VerbanaDecaf CeylonCoconut Green Tea$2.25 /,,$3.00
9242,Bread Basket Bakery,https://saratogabreadbasket.com/,BAKERY - BAKERY,,BlackTropical GreenRaspberry,,$3.99
9243,Bread Basket Bakery,https://saratogabreadbasket.com/,CAKE ORDERS,,Round and Frosted with American Buttercream,"6"" Double layer $45 | *GF $55
Serves 6-10",$45
9244,Bread Basket Bakery,https://saratogabreadbasket.com/,CAKE ORDERS,,Round and Frosted with American Buttercream,"8"" Double Layer $60 | *GF $70
Serves 12-16",$60
9245,Bread Basket Bakery,https://saratogabreadbasket.com/,CAKE ORDERS,,Round and Frosted with American Buttercream,"10"" Double Layer $80 | *GF $90
Serves 20-30",$80
9246,Bread Basket Bakery,https://saratogabreadbasket.com/,CAKE ORDERS,,Rectangular and Frosted with American Buttercream,"Please allow one week notice when
ordering sheet cakes.
¼ Sheet | Double Layer $125 | *GF $135
Serves 35-50",$125
9247,Bread Basket Bakery,https://saratogabreadbasket.com/,CAKE ORDERS,,Rectangular and Frosted with American Buttercream,"½ Sheet | Double Layer $180 | *GF $200
Serves 60-95",$180
9248,Bread Basket Bakery,https://saratogabreadbasket.com/,CAKE ORDERS,,Cake Flavors,"Chocolate*, Vanilla*, Carrot, Funfetti, Lemon,
Red Velvet
*Gluten free cakes available in vanilla and
chocolate only.",
9249,Bread Basket Bakery,https://saratogabreadbasket.com/,CAKE ORDERS,,Buttercream Fillings & Flavors,"Chocolate, Vanilla, Raspberry, Strawberry,
Almond, Coffee, Cream Cheese, Lemon, Mocha,
Peanut Butter",
9250,Bread Basket Bakery,https://saratogabreadbasket.com/,CAKE ORDERS,,Specialty Fillings +$5,"Chocolate Ganache, Chocolate Mousse,
Coffee Mousse, Lemon Preserves,
Mocha Mousse, Raspberry Mousse,
Raspberry Preserves, Strawberry Mousse,
Strawberry Preserves, Vanilla Pastry Cream,
White Chocolate Mousse",
9251,Bread Basket Bakery,https://saratogabreadbasket.com/,CAKE ORDERS,,CUPCAKES,Minimum of (6) cupcakes per flavor,$3.50
9252,Bread Basket Bakery,https://saratogabreadbasket.com/,CAKE ORDERS,,CUPCAKE FLAVORS,"Chocolate*, Vanilla*, Carrot, Funfetti, Lemon,
Red Velvet
*Gluten free cupcakes available in vanilla
and chocolate only.",
9253,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Crispy Cauliflower Bites,Served with chipotle ranch,$10
9254,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Sweet Potato Waffle Fries,Served with Melba raspberry sauce,$10
9255,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Jersey Shore Red Onion Rings,Served with chipotle ranch,$10
9256,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Mozzarella Sticks,Eight served with marinara,$13.5
9257,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Cheddar Jalapeño Poppers,,$12
9258,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Vegetable Spring Rolls,Eight rolls served with sweet Thai chili sauce,$12
9259,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Garlic Breadsticks,Served with marinara,$8
9260,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Loaded Tater Tots,"Crispy tots loaded with bacon, queso, ranch and scallions",$13
9261,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Pot Stickers,Eight pot stickers stuffed with spinach artichoke dip and served with tzatziki sauce,$13
9262,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Chicken Wings,"Buffalo, Garlic Parm, Sweet Chili, BBQ or Hot Honey served with celery and bleu cheese 1020",10 wings $17 | 20 wings $25
9263,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Artisan Pizza,"Cheese, Pepperoni or Sausage",$15
9264,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Chicken Tenders,Served with fries and coleslaw,$20
9265,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Grilled Chicken Quesadilla,"Chicken, Bacon &",$17.5
9266,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Buffalo Chicken Nachos,"Buffalo chicken, queso, green onions and ranch dressing on a pile of fresh fried tortilla chips",$20
9267,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Soup Du Jour,,Cup $7 | Bowl $10
9268,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Chef Shawn’s Famous Chili,Served with cornbread,$11
9269,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Chef Salad,"Ham, turkey, Swiss, American, egg, tomatoes, black olives, red onions and cucumbers",$21
9270,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Chicken Caesar Salad,Choice of grilled or crispy chicken,$20
9271,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Tossed Garden Salad,"Fresh artisan greens with tomatoes, cucumbers,",$13.5
9272,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Orchard Salad,"Fiji apples, craisins, walnuts, red onion, and feta. Served with sweet onion vinaigrette and your choice of grilled or crispy chicken",$21
9273,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Homemade Meatloaf,"Served with mashed potatoes, green beans and beef gravy",$22
9274,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Spaghetti & Meatballs,Served with a garlic breadstick,$22
9275,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Hot Turkey,Served open-faced over grilled bread with mashed potatoes and chef’s vegetable,$19
9276,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Chicken Parmesan Sub,Served with your choice of side,$19.5
9277,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Meatball Parmesan Sub,Served with your choice of side,$19.5
9278,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Chicken Pot Pie,A Lucky Joe’s Favorite!,$17.5
9279,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Clubhouse,"Turkey, bacon, lettuce, tomato and mayonnaise",$21
9280,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Build your Own,"Meat: Turkey, Ham, Salami Cheese: Provolone, Cheddar, Swiss, American, Pepper Jack Bread: White, Wheat, Rye, Hard Roll, Wrap",$17.5
9281,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Crispy Fish Sandwich,,$16.5
9282,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,BLT,,$17
9283,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Grilled Cheese Melt,Add tomato and/,$14.5
9284,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Roasted Veggie Panini,"Portobello mushrooms, red peppers, tomatoes, sautéed onion, fresh mozzarella cheese and basil pesto",$18.5
9285,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Crispy Chicken Club,"Bacon, cheddar and dill pickle aioli",$19.5
9286,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Toasted Ham & Swiss,"Ham, Swiss and honey mustard on an onion roll",$17.5
9287,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Turkey Jack Panini,"Our signature sandwich! Served with cranberry mayonnaise, tomato, onions and melted pepper jack cheese",$21
9288,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Ultimate Reuben,Corned beef or turkey,$21
9289,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Philly Cheesesteak,Philly beef with peppers and onions topped with cheese sauce,$21
9290,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Italian Chicken Sandwich,"Grilled chicken, fresh mozzarella, red peppers and red onions on a toasted onion roll",$21
9291,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,BURGERS & DOGS,"All sandwiches include a choice of fries, Saratoga chips, mashed potatoes with gravy, coleslaw, or chef’s vegetable. Upgrade your side to onion rings,",$4.
9292,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Joe’s Classic Burger,,Single $18.5 | Double $25
9293,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Joe’s Classic Cheeseburger,,Single $20 | Double $26.5
9294,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Jumbo Hot Dog,"Choice of toppings: Chili, grilled or diced onions, sauerkraut, cheese sauce",$12
9295,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Filet Mignon,6oz. chargrilled marinated filet mignon served with fingerling potatoes and vegetable medley,$38
9296,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Shrimp and Scallop Risotto,Sautéed shrimp and pan-seared scallops atop creamy garlic risotto with a side of vegetable medley,$33
9297,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Chicken Parmesan,Pan-fried chicken breast topped with melted mozzarella and parmesan served over spaghetti tossed in marinara,$30
9298,Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,Menu,,Wild Mushroom Ravioli,Eight ravioli tossed in a pesto cream sauce with a side of vegetable medley,$26.5
9299,Morton's The Steakhouse,https://www.mortons.com/location/mortons-the-steakhouse-saratoga-springs-ny/,Menu,,Jumbo Shrimp Cocktail,"House-made Cocktail Sauce, Horseradish",$26
9300,Morton's The Steakhouse,https://www.mortons.com/location/mortons-the-steakhouse-saratoga-springs-ny/,Menu,,Chef’s Selection of Fresh Oysters*,"Half Dozen on the 1/2 Shell, House-made Cocktail Sauce, Mignonette",$24
9301,Morton's The Steakhouse,https://www.mortons.com/location/mortons-the-steakhouse-saratoga-springs-ny/,Menu,,Seared Ahi Tuna*,"Balsamic Soy Caramel, Pickled Vegetables, Crispy Capers, EVOO",$23
9302,Morton's The Steakhouse,https://www.mortons.com/location/mortons-the-steakhouse-saratoga-springs-ny/,Menu,,Lobster & Crab Cocktail,"Jumbo Lump Crab, Maine Lobster, Lemon Basil Aioli, Calabrian Chile Vinaigrette, Capers",$30
9303,Morton's The Steakhouse,https://www.mortons.com/location/mortons-the-steakhouse-saratoga-springs-ny/,Menu,,Nueske’s Bacon Steak*,"Soy Caramel, Sesame Seeds, Scallions",$19
9304,Morton's The Steakhouse,https://www.mortons.com/location/mortons-the-steakhouse-saratoga-springs-ny/,Menu,,Wagyu Meatballs,"Marinara, Crème Fraîche, Basil Pesto",$20
9305,Morton's The Steakhouse,https://www.mortons.com/location/mortons-the-steakhouse-saratoga-springs-ny/,Menu,,Seared Sea Scallops*,"Bacon-Wrapped, Apricot Chutney",$30
9306,Morton's The Steakhouse,https://www.mortons.com/location/mortons-the-steakhouse-saratoga-springs-ny/,Menu,,Wagyu Beef Dumplings,"Sweet Chili Sauce, Scallion, Sesame Seeds",$23
9307,Morton's The Steakhouse,https://www.mortons.com/location/mortons-the-steakhouse-saratoga-springs-ny/,Menu,,Oysters Rockefeller*,"Creamed Spinach, Béarnaise Sauce, Panko Breadcrumbs",$23
9308,Morton's The Steakhouse,https://www.mortons.com/location/mortons-the-steakhouse-saratoga-springs-ny/,Menu,,Jumbo Lump Crab Cake,"Whole Grain Mustard Beurre Blanc, Arugula, Red Onion, Grana Padano",$25 / $47
9309,Morton's The Steakhouse,https://www.mortons.com/location/mortons-the-steakhouse-saratoga-springs-ny/,Menu,,Shrimp Calabria,"Garlic-Chile Butter, Lobster Cream, Toasted Baguette",$24
9310,Morton's The Steakhouse,https://www.mortons.com/location/mortons-the-steakhouse-saratoga-springs-ny/,Menu,,Ocean Platter,"Chef Select Oysters on the Half Shell, Cold-Water Lobster Tail, Jumbo Shrimp Cocktail, Crab Cocktail, Seared Ahi Tuna",Grand $85 | Epic $160
9311,Morton's The Steakhouse,https://www.mortons.com/location/mortons-the-steakhouse-saratoga-springs-ny/,Menu,,Steakhouse Wedge Salad,,French Onion Soup Gratinée 530 cal $13
9312,Morton's The Steakhouse,https://www.mortons.com/location/mortons-the-steakhouse-saratoga-springs-ny/,Menu,,Morton’s Greek Chopped Salad,,$16
9313,Morton's The Steakhouse,https://www.mortons.com/location/mortons-the-steakhouse-saratoga-springs-ny/,Menu,,8 oz. Filet Mignon*,,$59
9314,Morton's The Steakhouse,https://www.mortons.com/location/mortons-the-steakhouse-saratoga-springs-ny/,Menu,,12 oz. Filet Mignon*,,$69
9315,Morton's The Steakhouse,https://www.mortons.com/location/mortons-the-steakhouse-saratoga-springs-ny/,Menu,,16 oz. Ribeye*,,$70
9316,Morton's The Steakhouse,https://www.mortons.com/location/mortons-the-steakhouse-saratoga-springs-ny/,Menu,,16 oz. New York Strip*,,$69
9317,Morton's The Steakhouse,https://www.mortons.com/location/mortons-the-steakhouse-saratoga-springs-ny/,Menu,,22 oz. Bone-in Ribeye*,,$79
9318,Morton's The Steakhouse,https://www.mortons.com/location/mortons-the-steakhouse-saratoga-springs-ny/,Menu,,16 oz. Heritage Pork Chop*,,$42
9319,Morton's The Steakhouse,https://www.mortons.com/location/mortons-the-steakhouse-saratoga-springs-ny/,Menu,,14 oz. Dry-Aged Ribeye*,,$67
9320,Morton's The Steakhouse,https://www.mortons.com/location/mortons-the-steakhouse-saratoga-springs-ny/,Menu,,Rack of Lamb*,,$67
9321,Morton's The Steakhouse,https://www.mortons.com/location/mortons-the-steakhouse-saratoga-springs-ny/,Menu,,16 oz. “Proprietary” Prime Cajun Ribeye*,,$70
9322,Morton's The Steakhouse,https://www.mortons.com/location/mortons-the-steakhouse-saratoga-springs-ny/,Menu,,7 oz. Filet Mignon*,,$74
9323,Morton's The Steakhouse,https://www.mortons.com/location/mortons-the-steakhouse-saratoga-springs-ny/,Menu,,10 oz. ‘Baseball Cut’ Top,Sirloin*,$69
9324,Morton's The Steakhouse,https://www.mortons.com/location/mortons-the-steakhouse-saratoga-springs-ny/,Menu,,36 oz. Tomahawk Ribeye*,,$144
9325,Morton's The Steakhouse,https://www.mortons.com/location/mortons-the-steakhouse-saratoga-springs-ny/,Menu,,28 oz. ‘Empire Cut’ Bone-In New York Strip*,,$125
9326,Morton's The Steakhouse,https://www.mortons.com/location/mortons-the-steakhouse-saratoga-springs-ny/,Menu,,Blue Cheese Butter,,$6
9327,Morton's The Steakhouse,https://www.mortons.com/location/mortons-the-steakhouse-saratoga-springs-ny/,Menu,,Garlic Butter,,$6
9328,Morton's The Steakhouse,https://www.mortons.com/location/mortons-the-steakhouse-saratoga-springs-ny/,Menu,,Black Truffle Butter,,Caymus Butter 230 cal $8
9329,Morton's The Steakhouse,https://www.mortons.com/location/mortons-the-steakhouse-saratoga-springs-ny/,Menu,,Béarnaise Sauce,,$3
